RACE_SESSION,DRIVER_NUMBER,LAP_NUMBER,FINAL_POSITION,STARTING_POSITION,POSITION_GAIN,AVG_LAP_TIME,STD_LAP_TIME,MIN_LAP_TIME,LAP_TIME_CONSISTENCY,AVG_SECTOR_1,AVG_SECTOR_2,AVG_SECTOR_3,AVG_KPH,AVG_TOP_SPEED,TIRE_DEGRADATION,COMPLETION_RATE,BEST_LAP_GAP,NUM_PIT_STOPS,FUEL_ADJUSTED_PACE,TOTAL_LAPS,TIRE_DEG_RATE,PACE_ADVANTAGE,SECTOR_BALANCE,TRACK_COTA,TRACK_Road America,TRACK_Sebring,TRACK_Sonoma,TRACK_VIR,TRACK_barber
1,1,1,25,1,-24,224.3831935483871,2.113483466055582,221.204,0.00941908095982162,51.44435483870967,85.86793548387098,87.07090322580645,87.79032258064517,103.23548387096774,-0.9560000000000173,1.0,72.57400000000001,0,223.1325,31,-0.03083870967741991,-1.2506935483871189,20.23067384690967,True,False,False,False,False,False
1,1,1,26,1,-25,224.3831935483871,2.113483466055582,221.204,0.00941908095982162,51.44435483870967,85.86793548387098,87.07090322580645,87.79032258064517,103.23548387096774,-0.9560000000000173,1.0,72.57400000000001,0,223.1325,31,-0.03083870967741991,-1.2506935483871189,20.23067384690967,True,False,False,False,False,False
1,1,1,27,1,-26,224.3831935483871,2.113483466055582,221.204,0.00941908095982162,51.44435483870967,85.86793548387098,87.07090322580645,87.79032258064517,103.23548387096774,-0.9560000000000173,1.0,72.57400000000001,0,223.1325,31,-0.03083870967741991,-1.2506935483871189,20.23067384690967,True,False,False,False,False,False
1,1,1,28,1,-27,224.3831935483871,2.113483466055582,221.204,0.00941908095982162,51.44435483870967,85.86793548387098,87.07090322580645,87.79032258064517,103.23548387096774,-0.9560000000000173,1.0,72.57400000000001,0,223.1325,31,-0.03083870967741991,-1.2506935483871189,20.23067384690967,True,False,False,False,False,False
1,1,1,29,1,-28,224.3831935483871,2.113483466055582,221.204,0.00941908095982162,51.44435483870967,85.86793548387098,87.07090322580645,87.79032258064517,103.23548387096774,-0.9560000000000173,1.0,72.57400000000001,0,223.1325,31,-0.03083870967741991,-1.2506935483871189,20.23067384690967,True,False,False,False,False,False
1,1,1,30,1,-29,224.3831935483871,2.113483466055582,221.204,0.00941908095982162,51.44435483870967,85.86793548387098,87.07090322580645,87.79032258064517,103.23548387096774,-0.9560000000000173,1.0,72.57400000000001,0,223.1325,31,-0.03083870967741991,-1.2506935483871189,20.23067384690967,True,False,False,False,False,False
1,1,1,31,1,-30,224.3831935483871,2.113483466055582,221.204,0.00941908095982162,51.44435483870967,85.86793548387098,87.07090322580645,87.79032258064517,103.23548387096774,-0.9560000000000173,1.0,72.57400000000001,0,223.1325,31,-0.03083870967741991,-1.2506935483871189,20.23067384690967,True,False,False,False,False,False
1,1,2,1,1,0,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,2,1,-1,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,3,1,-2,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,4,1,-3,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,5,1,-4,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,6,1,-5,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,7,1,-6,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,8,1,-7,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,9,1,-8,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,10,1,-9,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,11,1,-10,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,12,1,-11,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,13,1,-12,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,14,1,-13,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,15,1,-14,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,16,1,-15,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,17,1,-16,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,18,1,-17,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,19,1,-18,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,20,1,-19,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,21,1,-20,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,22,1,-21,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,23,1,-22,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,24,1,-23,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,25,1,-24,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,26,1,-25,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,27,1,-26,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,28,1,-27,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,29,1,-28,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,30,1,-29,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,2,31,1,-30,194.75677419354844,29.994244871154844,160.534,0.1540087372845203,48.02974193548387,72.5817741935484,74.14525806451613,103.56129032258063,153.21129032258068,-61.57299999999998,1.0,11.903999999999996,0,163.33800000000002,62,-0.9931129032258061,-31.418774193548415,14.647337371809034,True,False,False,False,False,False
1,1,3,1,1,0,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,2,1,-1,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,3,1,-2,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,4,1,-3,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,5,1,-4,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,6,1,-5,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,7,1,-6,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,8,1,-7,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,9,1,-8,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,10,1,-9,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,11,1,-10,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,12,1,-11,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,13,1,-12,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,14,1,-13,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,15,1,-14,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,16,1,-15,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,17,1,-16,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,18,1,-17,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,19,1,-18,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,20,1,-19,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,21,1,-20,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,22,1,-21,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,23,1,-22,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,24,1,-23,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
1,1,3,25,1,-24,180.61486021505377,31.670885476079498,149.734,0.17535038611091988,43.1381935483871,67.91984946236558,69.55681720430107,112.15806451612904,170.0462365591398,-73.53199999999998,1.0,1.1040000000000134,0,150.995,93,-0.7906666666666665,-29.619860215053762,14.802892786545579,True,False,False,False,False,False
