RACE_SESSION,DRIVER_NUMBER,LAP_NUMBER,PIT_DECISION,TIRE_AGE,AIR_TEMP,TRACK_TEMP,HUMIDITY,WIND_SPEED,RAIN,TIRE_DEGRADATION,PACE_DROP,AVG_LAP_TIME,STD_LAP_TIME,MIN_LAP_TIME,AVG_S1,AVG_S2,AVG_S3,AVG_KPH,AVG_TOP_SPEED,TRACK_COTA,TRACK_Road America,TRACK_Sebring,TRACK_Sonoma,TRACK_VIR,TRACK_barber
1,1,3,0,62,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,2.1399999999999864,0.014277041316690038,190.50568493150686,31.522773406202646,149.891,46.2837397260274,71.27072602739726,72.9512191780822,106.21095890410959,158.08904109589042,True,False,False,False,False,False
1,1,3,0,63,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,1.4943333333333157,0.009969466701358426,189.9684054054054,31.645452185073577,149.891,46.111689189189185,71.08277027027027,72.77394594594594,106.5418918918919,158.73783783783784,True,False,False,False,False,False
1,1,3,0,64,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,2.4216666666667095,0.016156184605257886,189.47061333333335,31.725171621750903,149.891,45.9486,70.91358666666667,72.60842666666666,106.84266666666666,159.35866666666666,True,False,False,False,False,False
1,1,3,0,65,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-0.865999999999957,-0.005777531673015438,188.9859210526316,31.794985711067977,149.891,45.78980263157895,70.7488552631579,72.44726315789474,107.13552631578948,159.96315789473684,True,False,False,False,False,False
1,1,3,1,66,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,3.711333333333357,0.024760214644864317,188.6526883116883,31.72018151465442,149.891,45.63464935064935,70.61293506493506,72.4051038961039,107.3103896103896,160.43636363636364,True,False,False,False,False,False
1,1,3,0,0,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,1.9299999999999784,0.012876023243556842,188.15756410256412,31.815472905445482,149.891,45.46916666666667,70.44910256410256,72.23929487179487,107.61794871794872,161.01153846153846,True,False,False,False,False,False
1,1,3,0,1,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,2.4613333333333003,0.01642082135240475,187.6750506329114,31.900467112526783,149.891,45.309430379746836,70.28322784810126,72.08239240506329,107.91772151898734,161.53291139240505,True,False,False,False,False,False
1,1,3,0,2,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-5.840000000000032,-0.038961645462369535,187.21665000000002,31.961989561613784,149.891,45.160925000000006,70.1264,71.92932499999999,108.19874999999999,162.09,True,False,False,False,False,False
1,1,3,0,3,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-4.614000000000004,-0.030782368521125383,186.7708888888889,32.01396738066058,149.891,45.01667901234568,69.97502469135803,71.77918518518518,108.47283950617283,162.6530864197531,True,False,False,False,False,False
1,1,3,0,4,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-2.0693333333333044,-0.013805587615889577,186.38439024390243,32.007660839071626,149.891,44.88435365853658,69.84878048780489,71.65125609756097,108.69878048780487,163.1451219512195,True,False,False,False,False,False
1,1,3,0,5,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,1.615666666666698,0.010790245813687592,185.94281927710844,32.06525090900092,149.734,44.7360843373494,69.69903614457832,71.50769879518073,108.97469879518071,163.66265060240963,True,False,False,False,False,False
1,1,3,0,6,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,3.0800000000000125,0.02056981046388938,185.5932619047619,32.032118118530576,149.734,44.60664285714286,69.58884523809523,71.3977738095238,109.17500000000001,164.0952380952381,True,False,False,False,False,False
1,1,3,0,7,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-0.33566666666669676,-0.0022417531533699543,185.17298823529413,32.075772447549916,149.734,44.466564705882355,69.44238823529412,71.26403529411765,109.4364705882353,164.5894117647059,True,False,False,False,False,False
1,1,3,0,8,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,0.21266666666664946,0.0014202964367922412,184.76527906976744,32.10991281855684,149.734,44.33108139534884,69.30654651162791,71.1276511627907,109.68953488372092,165.05348837209303,True,False,False,False,False,False
1,1,3,0,9,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-3.88366666666667,-0.025937106246187707,184.36293103448276,32.14251843463373,149.734,44.196609195402296,69.17216091954023,70.99416091954023,109.94022988505746,165.49885057471263,True,False,False,False,False,False
1,1,3,0,10,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-0.5336666666666758,-0.003564098111762698,184.02598863636365,32.11318977576942,149.734,44.08173863636364,69.06513636363637,70.87911363636364,110.1375,165.91590909090908,True,False,False,False,False,False
1,1,3,0,11,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-0.617666666666679,-0.004125092942596063,183.6463033707865,32.13049095004635,149.734,43.95937078651686,68.9353595505618,70.75157303370787,110.37303370786518,166.31573033707866,True,False,False,False,False,False
1,1,3,0,12,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,4.184333333333342,0.027945111553376933,183.3541,32.06950663934527,149.734,43.85306666666666,68.83932222222222,70.66171111111112,110.53777777777778,166.67333333333335,True,False,False,False,False,False
1,1,3,0,13,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,2.796666666666681,0.018677565994808666,183.04681318681318,32.025282037412616,149.734,43.73962637362637,68.74296703296703,70.56421978021979,110.71648351648352,167.089010989011,True,False,False,False,False,False
1,1,3,0,14,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,4.200000000000017,0.028049741541667336,182.73726086956523,31.986932287107333,149.734,43.62991304347826,68.64222826086957,70.46511956521739,110.89782608695653,167.4630434782609,True,False,False,False,False,False
1,1,3,0,15,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-0.3193333333333612,-0.002132670825152345,182.40005376344087,31.978389482574812,149.734,43.51913978494624,68.5302688172043,70.35064516129032,111.10430107526882,167.84516129032258,True,False,False,False,False,False
1,1,3,0,16,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-2.424666666666667,-0.01619316031540376,182.05275531914893,31.98373698659459,149.734,43.40353191489362,68.41104255319149,70.23818085106383,111.32127659574469,168.2691489361702,True,False,False,False,False,False
1,1,3,0,17,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-4.806000000000012,-0.03209691853553643,181.73386315789475,31.96463114883502,149.734,43.29329473684211,68.31257894736842,70.12798947368421,111.51578947368421,168.63473684210527,True,False,False,False,False,False
1,1,3,0,18,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-2.9456666666666536,-0.01967266396854858,181.41358333333335,31.95043209910153,149.734,43.190302083333336,68.20383333333334,70.01944791666666,111.71354166666667,169.00833333333333,True,False,False,False,False,False
1,1,4,0,19,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,0.2330000000000041,0.0015560928045734708,181.12739175257732,31.90832664921907,149.734,43.090257731958765,68.10485567010309,69.93227835051546,111.88350515463918,169.34329896907215,True,False,False,False,False,False
1,1,4,0,20,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,1.8013333333333321,0.012030222483426155,180.8470408163265,31.864517552344594,149.734,42.992255102040815,68.00789795918368,69.84688775510205,112.05,169.67142857142858,True,False,False,False,False,False
1,1,4,0,21,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,2.259666666666675,0.015091206183409745,180.55537373737374,31.83408062271609,149.734,42.89215151515152,67.91037373737375,69.75284848484849,112.22727272727273,170.0161616161616,True,False,False,False,False,False
1,1,4,0,22,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-0.10266666666666424,-0.0006856603487962937,180.25447,31.815507910532414,149.734,42.78937,67.80785,69.65725,112.414,170.36900000000003,True,False,False,False,False,False
1,1,4,0,23,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-1.8776666666666415,-0.01254001540509598,179.9571287128713,31.796758861765557,149.734,42.690287128712875,67.70582178217822,69.56101980198021,112.5990099009901,170.70000000000002,True,False,False,False,False,False
1,1,4,0,24,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-2.4339999999999975,-0.016255493074385226,179.6760588235294,31.766045812640293,149.734,42.59729411764706,67.61210784313725,69.4666568627451,112.77156862745099,170.99411764705883,True,False,False,False,False,False
1,1,4,0,25,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,-0.8460000000000036,-0.005650019367678708,179.4077572815534,31.727011172663477,149.734,42.50534951456311,67.52455339805826,69.37785436893203,112.93495145631067,171.29029126213592,True,False,False,False,False,False
1,1,4,0,26,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,0.3013333333333321,0.002012457647116434,179.12725,31.701948864705262,149.734,42.41191346153846,67.42764423076923,69.28769230769231,113.10961538461538,171.6173076923077,True,False,False,False,False,False
1,1,4,0,27,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,2.2369999999999948,0.014939826625883198,178.91090476190476,31.62695879142804,149.734,42.33304761904762,67.35970476190477,69.21815238095238,113.23142857142857,171.85999999999999,True,False,False,False,False,False
1,1,4,0,28,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,1.0649999999999977,0.007112613033779887,178.63911320754715,31.6001342150015,149.734,42.24153773584906,67.2659716981132,69.1316037735849,113.40094339622641,172.20566037735847,True,False,False,False,False,False
1,1,4,0,29,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,1.9389999999999645,0.012949630678402798,178.39827102803739,31.549240169234476,149.734,42.15919626168224,67.18692523364486,69.05214953271027,113.54579439252336,172.47943925233645,True,False,False,False,False,False
