RACE_SESSION,DRIVER_NUMBER,LAP_NUMBER,FUEL_CONSUMPTION,LAP_TIME,AVG_LAP_TIME,STD_LAP_TIME,MIN_LAP_TIME,AVG_S1,AVG_S2,AVG_S3,AVG_KPH,AVG_TOP_SPEED,AIR_TEMP,TRACK_TEMP,HUMIDITY,WIND_SPEED,RAIN,LAP_COUNT,TRACK_COTA,TRACK_Road America,TRACK_Sebring,TRACK_Sonoma,TRACK_VIR,TRACK_barber,TRACK
1,1,1,3.268720527563365,222.39600000000002,224.06705555555556,1.7863266440057874,221.204,51.053111111111114,85.49638888888889,87.51755555555556,87.91111111111111,102.36111111111111,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,18,True,False,False,False,False,False,COTA
1,1,1,3.1609166974209413,227.803,224.26368421052632,1.9360477511510048,221.204,51.22357894736842,85.79473684210525,87.24536842105263,87.83684210526316,103.40526315789474,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,19,True,False,False,False,False,False,COTA
1,1,1,2.9924339192408183,221.242,224.11260000000001,2.0018820460546136,221.204,51.0274,85.63210000000001,87.4531,87.89500000000001,103.03,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,20,True,False,False,False,False,False,COTA
1,1,1,3.5269733098668046,228.553,224.32404761904763,2.1785470267173643,221.204,51.43147619047619,85.72604761904762,87.16652380952381,87.81428571428572,103.94285714285715,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,21,True,False,False,False,False,False,COTA
1,1,1,3.1854630340659087,222.395,224.23636363636362,2.165458502982346,221.204,51.33268181818182,85.60981818181818,87.29386363636364,87.85000000000001,103.52272727272727,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,22,True,False,False,False,False,False,COTA
1,1,1,3.2805044535524646,225.994,224.31278260869567,2.147179861977988,221.204,51.33808695652174,85.79230434782609,87.18239130434782,87.82173913043479,103.77391304347827,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,23,True,False,False,False,False,False,COTA
1,1,1,3.0150965336540922,223.071,224.26104166666667,2.115225992225989,221.204,51.27879166666667,85.72616666666666,87.25608333333334,87.84166666666665,103.43333333333334,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,24,True,False,False,False,False,False,COTA
1,1,1,3.2205757860945563,228.304,224.42276,2.222965873182347,221.204,51.46704,85.90376,87.05196,87.78,103.83200000000001,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,25,True,False,False,False,False,False,COTA
1,1,1,3.26882931412571,224.862,224.43965384615382,2.179755636621829,221.204,51.50642307692307,85.83192307692308,87.1013076923077,87.77307692307691,103.48076923076923,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,26,True,False,False,False,False,False,COTA
1,1,1,3.1106253455496176,227.114,224.5387037037037,2.198518728858053,221.204,51.63074074074074,85.9772962962963,86.93066666666667,87.73333333333333,103.97777777777777,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,27,True,False,False,False,False,False,COTA
1,1,1,3.3022728035593905,224.53300000000002,224.53850000000003,2.157421566318192,221.204,51.60539285714286,85.98346428571429,86.94964285714286,87.73214285714286,103.99285714285715,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,28,True,False,False,False,False,False,COTA
1,1,1,3.1217702755880414,222.09300000000002,224.45417241379312,2.16667024106059,221.204,51.501,85.88193103448276,87.07124137931034,87.7655172413793,103.76206896551724,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,29,True,False,False,False,False,False,COTA
1,1,1,3.1921898452080457,223.738,224.4303,2.1329976017252186,221.204,51.4854,85.90296666666667,87.04193333333333,87.77333333333333,103.55333333333333,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,30,True,False,False,False,False,False,COTA
1,1,1,3.135204452484587,222.97,224.38319354838708,2.113483466055587,221.204,51.44435483870968,85.86793548387097,87.07090322580645,87.79032258064517,103.23548387096774,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,31,True,False,False,False,False,False,COTA
1,1,2,2.7438777069874516,168.736,222.64421875,10.054441248601167,168.736,51.254875,85.09043750000001,86.29890625,88.69375,106.328125,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,32,True,False,False,False,False,False,COTA
1,1,2,2.48760788595665,168.736,221.01063636363637,13.638041906781794,168.736,51.07687878787879,84.36006060606061,85.57369696969697,89.54242424242425,109.23333333333333,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,33,True,False,False,False,False,False,COTA
1,1,2,2.3220834284213203,166.56,219.40914705882352,16.357324070131217,166.56,50.88397058823529,83.64782352941177,84.87735294117647,90.38823529411764,112.10588235294118,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,34,True,False,False,False,False,False,COTA
1,1,2,2.5951510223742082,164.429,217.83828571428572,18.602654820926894,164.429,50.73262857142857,82.95014285714286,84.15551428571429,91.22857142857143,114.76857142857143,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,35,True,False,False,False,False,False,COTA
1,1,2,2.2653696008413835,161.364,216.26955555555554,20.609810485639315,161.364,50.56044444444444,82.23825000000001,83.4708611111111,92.08611111111111,117.2611111111111,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,36,True,False,False,False,False,False,COTA
1,1,2,2.5327424817804425,163.488,214.84302702702703,22.096598720776623,161.364,50.38981081081081,81.60459459459459,82.84862162162162,92.85405405405405,119.66216216216216,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,37,True,False,False,False,False,False,COTA
1,1,2,2.1846229656127703,160.641,213.41665789473683,23.502671462043924,160.641,50.21347368421053,80.96605263157895,82.23713157894737,93.63684210526316,121.91578947368421,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,38,True,False,False,False,False,False,COTA
1,1,2,2.4395836712891676,169.99,212.30315384615386,24.21146683151608,160.641,50.097641025641025,80.46458974358974,81.74092307692308,94.20769230769231,123.87948717948719,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,39,True,False,False,False,False,False,COTA
1,1,2,2.581263798150369,163.233,211.0764,25.12690752631325,160.641,49.965375,79.897425,81.2136,94.87,125.87750000000001,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,40,True,False,False,False,False,False,COTA
1,1,2,2.7405087242204496,167.237,210.0071463414634,25.738160066874418,160.641,49.828560975609754,79.42014634146342,80.75843902439024,95.42926829268292,127.73902439024391,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,41,True,False,False,False,False,False,COTA
1,1,2,2.6701218112747918,167.237,208.98880952380955,26.264994021290846,160.641,49.69826190476191,78.96559523809523,80.32495238095238,95.96190476190476,129.51190476190476,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,42,True,False,False,False,False,False,COTA
1,1,2,2.6764588427223837,169.529,208.0711395348837,26.638993900440116,160.641,49.599976744186044,78.53818604651163,79.93297674418605,96.43255813953489,131.1860465116279,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,43,True,False,False,False,False,False,COTA
1,1,2,2.5452680458934247,162.066,207.0255681818182,27.22562192716311,160.641,49.48645454545454,78.06527272727273,79.47384090909091,97.00227272727274,132.90681818181818,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,44,True,False,False,False,False,False,COTA
1,1,2,2.3592740350685895,160.534,205.99242222222222,27.792459890220137,160.534,49.35968888888889,77.60206666666666,79.03066666666668,97.57333333333334,134.41333333333336,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,45,True,False,False,False,False,False,COTA
1,1,2,2.527077477043209,163.049,205.0588695652174,28.201876983719206,160.534,49.256934782608695,77.17708695652175,78.62484782608695,98.07826086956523,135.9891304347826,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,46,True,False,False,False,False,False,COTA
1,1,2,2.574562274563124,162.772,204.1591489361702,28.56750088442606,160.534,49.14955319148936,76.78102127659575,78.2285744680851,98.56595744680853,137.46382978723403,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,47,True,False,False,False,False,False,COTA
1,1,2,2.884229883300893,167.138,203.387875,28.76267858581414,160.534,49.0573125,76.44722916666667,77.88333333333334,98.96875,138.8125,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,48,True,False,False,False,False,False,COTA
1,1,2,2.6948900471128208,161.321,202.52936734693878,29.089021472666367,160.534,48.95904081632653,76.06055102040817,77.50977551020408,99.44081632653062,140.20204081632653,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,49,True,False,False,False,False,False,COTA
1,1,2,2.5105637320175904,168.77100000000002,201.8542,29.18381260499158,160.534,48.872060000000005,75.75998,77.22216,99.786,141.442,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,50,True,False,False,False,False,False,COTA
1,1,2,2.7061180155615063,160.909,201.05135294117648,29.453925938539015,160.534,48.778176470588235,75.39223529411764,76.88094117647059,100.22941176470587,142.70980392156864,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,51,True,False,False,False,False,False,COTA
1,1,2,2.6407606370196035,162.744,200.31467307692307,29.643608805418292,160.534,48.65290384615385,75.08751923076923,76.57424999999999,100.62884615384615,143.825,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,52,True,False,False,False,False,False,COTA
1,1,2,2.5879367581872303,161.554,199.5833396226415,29.836078925550343,160.534,48.57530188679245,74.75435849056605,76.25367924528302,101.03018867924528,145.0452830188679,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,53,True,False,False,False,False,False,COTA
1,1,2,2.8813539943755124,167.052,198.9809074074074,29.882996245589343,160.534,48.48518518518518,74.4937962962963,76.00192592592593,101.3425925925926,145.96851851851852,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,54,True,False,False,False,False,False,COTA
1,1,2,2.88647537801015,163.023,198.32712727272727,29.999418563535006,160.534,48.41645454545455,74.19636363636364,75.7143090909091,101.69636363636364,146.93818181818182,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,55,True,False,False,False,False,False,COTA
1,1,2,3.0085918190003667,170.79500000000002,197.83548214285716,29.952264494747503,160.534,48.357910714285715,73.9765892857143,75.50098214285715,101.93928571428572,147.85892857142858,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,56,True,False,False,False,False,False,COTA
1,1,2,2.7312005514538362,169.678,197.34149122807017,29.91700794944647,160.534,48.31156140350877,73.74324561403509,75.28668421052632,102.18771929824561,148.86666666666667,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,57,True,False,False,False,False,False,COTA
1,1,2,2.8007473027401337,168.671,196.84717241379312,29.89142842703153,160.534,48.25013793103448,73.52686206896551,75.0701724137931,102.4396551724138,149.73620689655175,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,58,True,False,False,False,False,False,COTA
1,1,2,2.884516768847258,167.522,196.35013559322033,29.87755101528492,160.534,48.187830508474576,73.30674576271187,74.8555593220339,102.69661016949154,150.6,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,59,True,False,False,False,False,False,COTA
1,1,2,2.8837961835465027,161.258,195.76526666666666,29.967689055339495,160.534,48.12253333333333,73.04003333333334,74.6027,103.02166666666668,151.53833333333333,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,60,True,False,False,False,False,False,COTA
1,1,2,2.7426937640252107,165.377,195.26709836065572,29.970538069747164,160.534,48.07632786885246,72.81813114754098,74.3726393442623,103.28524590163934,152.34426229508196,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,61,True,False,False,False,False,False,COTA
1,1,2,2.7643803404050873,163.627,194.75677419354838,29.994244871154844,160.534,48.02974193548387,72.58177419354838,74.14525806451613,103.56129032258065,153.21129032258065,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,62,True,False,False,False,False,False,COTA
1,1,3,2.520461030857121,156.89600000000002,194.15580952380952,30.13133174891435,156.89600000000002,47.801634920634925,72.41179365079365,73.94238095238094,103.91111111111111,153.95396825396827,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,63,True,False,False,False,False,False,COTA
1,1,3,2.5157415690545664,156.89600000000002,193.573625,30.25191186533401,156.89600000000002,47.58065625,72.247125,73.74584375,104.25,154.6734375,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,64,True,False,False,False,False,False,COTA
1,1,3,2.746121353004258,152.202,192.93713846153847,30.45013949007301,152.202,47.36884615384615,72.02938461538461,73.5389076923077,104.63692307692307,155.4646153846154,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,65,True,False,False,False,False,False,COTA
1,1,3,2.818639158109866,151.114,192.30345454545454,30.650430022924798,151.114,47.15509090909091,71.81880303030303,73.32956060606061,105.02727272727273,156.2439393939394,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,66,True,False,False,False,False,False,COTA
1,1,3,2.5936356446286215,149.93,191.67101492537313,30.854715011472198,149.93,46.94037313432836,71.60271641791044,73.12792537313433,105.42089552238805,156.9641791044776,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,67,True,False,False,False,False,False,COTA
1,1,3,2.785254708563705,151.149,191.07510294117648,31.015348409447125,149.93,46.74089705882353,71.40375,72.93045588235293,105.78676470588235,157.67499999999998,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,68,True,False,False,False,False,False,COTA
1,1,3,2.7107181257126998,151.899,190.50733333333332,31.14560140725505,149.93,46.545028985507244,71.21385507246377,72.74844927536232,106.13333333333333,158.28840579710143,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,69,True,False,False,False,False,False,COTA
1,1,3,2.5335030785136756,149.891,189.92710000000002,31.297871553389438,149.891,46.34722857142857,71.01544285714286,72.56442857142858,106.49428571428572,158.94857142857143,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,70,True,False,False,False,False,False,COTA
1,1,3,2.8130760261498926,156.823,189.46084507042252,31.32088832604843,149.891,46.17097183098592,70.87357746478874,72.41629577464788,106.76338028169013,159.52676056338026,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,71,True,False,False,False,False,False,COTA
1,1,3,2.890939817887951,150.747,188.92315277777777,31.432424465272526,149.891,45.99570833333333,70.68591666666667,72.24152777777778,107.09583333333333,160.17361111111111,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,72,True,False,False,False,False,False,COTA
1,1,3,2.6957414373298545,152.63400000000001,188.4260410958904,31.501029899141727,149.891,45.8297397260274,70.51753424657534,72.07876712328768,107.3972602739726,160.7917808219178,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,73,True,False,False,False,False,False,COTA
1,1,3,2.943188093027056,152.63400000000001,187.94236486486489,31.559995083326147,149.891,45.668256756756755,70.3537027027027,71.9204054054054,107.69054054054054,161.39324324324326,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,74,True,False,False,False,False,False,COTA
1,1,3,2.27715735360965,150.03300000000002,187.43690666666666,31.650197149453575,149.891,45.49570666666666,70.18677333333333,71.75442666666667,108.00533333333333,161.97866666666667,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,75,True,False,False,False,False,False,COTA
1,1,3,2.80108912102602,150.039,186.94482894736842,31.72981547099958,149.891,45.32931578947369,70.01780263157895,71.5977105263158,108.31184210526317,162.5078947368421,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,76,True,False,False,False,False,False,COTA
1,1,3,2.715203297296187,151.003,186.47805194805193,31.78538796319702,149.891,45.174766233766235,69.85831168831169,71.44497402597402,108.5987012987013,163.07402597402597,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,77,True,False,False,False,False,False,COTA
1,1,3,2.6661693874942225,151.11,186.02461538461537,31.831228931329708,149.891,45.024794871794874,69.70455128205128,71.29526923076924,108.87820512820512,163.64615384615385,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,78,True,False,False,False,False,False,COTA
1,1,3,2.8018350300429136,155.078,185.63288607594936,31.81760110459237,149.891,44.8873417721519,69.57693670886077,71.1686075949367,109.10759493670886,164.14430379746835,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,79,True,False,False,False,False,False,COTA
1,1,3,2.400795327496255,149.734,185.18415,31.869329849650477,149.734,44.733475,69.42497499999999,71.0257,109.38875,164.66875,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,80,True,False,False,False,False,False,COTA
1,1,3,2.794605373156335,156.57999999999998,184.831012345679,31.828598935349724,149.734,44.599271604938274,69.31408641975308,70.91765432098765,109.59135802469136,165.10493827160494,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,81,True,False,False,False,False,False,COTA
1,1,3,2.766520306923239,149.87,184.40465853658537,31.866260542592425,149.734,44.45415853658537,69.16562195121952,70.78487804878048,109.85731707317072,165.6048780487805,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,82,True,False,False,False,False,False,COTA
1,1,3,2.945342341831709,150.11,183.99146987951806,31.89427979883347,149.734,44.31392771084337,69.02820481927711,70.6493373493976,110.1144578313253,166.07349397590363,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,83,True,False,False,False,False,False,COTA
1,1,3,2.645867886006307,149.761,183.58396428571427,31.92081181572005,149.734,44.17485714285714,68.89233333333334,70.51677380952381,110.36904761904762,166.52261904761903,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,84,True,False,False,False,False,False,COTA
1,1,3,2.6974529896010537,154.712,183.24429411764706,31.88439986808877,149.734,44.056188235294115,68.78482352941177,70.40328235294118,110.56823529411764,166.94235294117647,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,85,True,False,False,False,False,False,COTA
1,1,3,2.6677880473987536,150.234,182.8604534883721,31.89553998718758,149.734,43.929848837209306,68.65377906976745,70.27682558139534,110.80697674418604,167.34418604651162,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,86,True,False,False,False,False,False,COTA
1,1,3,3.0145424468844304,157.348,182.5672068965517,31.827308167138458,149.734,43.8202183908046,68.55766666666666,70.18932183908046,110.97241379310346,167.70229885057472,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,87,True,False,False,False,False,False,COTA
1,1,3,2.895364794143649,155.391,182.25838636363636,31.776197000318184,149.734,43.703284090909094,68.46122727272727,70.09387500000001,111.15227272727272,168.12045454545455,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,88,True,False,False,False,False,False,COTA
1,1,3,2.7561641589820094,154.56799999999998,181.9472584269663,31.73117995883834,149.734,43.5902808988764,68.3602584269663,69.99671910112359,111.33483146067415,168.49550561797753,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,89,True,False,False,False,False,False,COTA
1,1,3,2.8592785746458924,151.377,181.6075888888889,31.716532691919966,149.734,43.476255555555554,68.2477,69.88363333333334,111.54333333333332,168.8788888888889,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,90,True,False,False,False,False,False,COTA
1,1,3,2.7724311501223524,149.754,181.25754945054948,31.716105759014173,149.734,43.35730769230769,68.12764835164835,69.7725934065934,111.76263736263736,169.3054945054945,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,91,True,False,False,False,False,False,COTA
1,1,3,2.9449746297668895,151.758,180.93690217391304,31.690950501233683,149.734,43.24397826086956,68.02905434782609,69.6638695652174,111.95869565217392,169.6717391304348,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,92,True,False,False,False,False,False,COTA
1,1,3,2.685106432136677,150.987,180.61486021505377,31.670885476079498,149.734,43.13819354838709,67.91984946236559,69.55681720430107,112.15806451612904,170.04623655913977,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,93,True,False,False,False,False,False,COTA
1,1,4,2.7948566819123446,153.653,180.32803191489361,31.622665627798877,149.734,43.03551063829787,67.8207340425532,69.47178723404255,112.32872340425531,170.38085106382977,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,94,True,False,False,False,False,False,COTA
1,1,4,2.789419659899065,153.653,180.04724210526317,31.572849654954787,149.734,42.93498947368421,67.7237052631579,69.38854736842106,112.49578947368421,170.70842105263156,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,95,True,False,False,False,False,False,COTA
1,1,4,2.6020099042491642,151.972,179.75479166666665,31.5366825882484,149.734,42.83235416666667,67.62609375000001,69.29634374999999,112.67395833333335,171.053125,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,96,True,False,False,False,False,False,COTA
1,1,4,2.842634571023604,150.465,179.45283505154637,31.512641440473406,149.734,42.727010309278356,67.52332989690721,69.20249484536082,112.8618556701031,171.4061855670103,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,97,True,False,False,False,False,False,COTA
1,1,4,2.837481012820521,150.223,179.15457142857144,31.488524473947518,149.734,42.625530612244894,67.42108163265306,69.10795918367347,113.04795918367347,171.73673469387757,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,98,True,False,False,False,False,False,COTA
1,1,4,2.823247343665393,151.288,178.87309090909093,31.45239969109489,149.734,42.530373737373736,67.32740404040405,69.01531313131312,113.22121212121212,172.02929292929295,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,99,True,False,False,False,False,False,COTA
1,1,4,2.805443853122061,152.041,178.60477,31.40797029895598,149.734,42.43634,67.24007,68.92836,113.385,172.324,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,100,True,False,False,False,False,False,COTA
1,1,4,2.5989262181181805,150.235,178.3238811881188,31.377774671026984,149.734,42.34081188118812,67.143099009901,68.83997029702971,113.56039603960396,172.65049504950497,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,101,True,False,False,False,False,False,COTA
1,1,4,2.8668196961293138,156.411,178.10904901960785,31.297350835404664,149.734,42.260323529411764,67.07595098039216,68.77277450980392,113.68137254901961,172.89019607843136,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,102,True,False,False,False,False,False,COTA
1,1,4,2.764516096853347,150.101,177.83712621359223,31.26558840745375,149.734,42.166854368932036,66.9822427184466,68.68802912621359,113.85145631067962,173.23592233009708,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,103,True,False,False,False,False,False,COTA
1,1,4,2.7511547359214577,152.869,177.59704807692307,31.20962462153436,149.734,42.08285576923077,66.90364423076923,68.61054807692308,113.99615384615385,173.5076923076923,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,104,True,False,False,False,False,False,COTA
1,1,4,2.850878890055918,152.869,177.36154285714287,31.152824554934814,149.734,42.000457142857144,66.82654285714285,68.53454285714287,114.13809523809523,173.7742857142857,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,105,True,False,False,False,False,False,COTA
1,1,4,4.0,248.091,178.02880188679245,31.75610971208677,149.734,42.77556603773585,66.76524528301887,68.48799056603774,113.81037735849057,174.0009433962264,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,106,True,False,False,False,False,False,COTA
1,1,4,3.1077993497859415,150.42000000000002,177.7707757009346,31.71845856741168,149.734,42.68218691588785,66.68405607476636,68.40453271028038,113.97102803738318,174.22990654205606,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,107,True,False,False,False,False,False,COTA
1,1,4,2.8498028537158255,150.143,177.51496296296298,31.681630564017333,149.734,42.595259259259265,66.59778703703704,68.32191666666667,114.13055555555556,174.51018518518518,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,108,True,False,False,False,False,False,COTA
1,1,4,2.8616110522093323,149.901,177.261623853211,31.645341764096383,149.734,42.503871559633026,66.51357798165137,68.2441743119266,114.28899082568807,174.80733944954127,28.695909090909087,41.225,62.54681818181819,12.74727272727273,0,109,True,False,False,False,False,False,COTA
