NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,PIT_TIME,CLASS,GROUP,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,IM1a_time,IM1a_elapsed,IM1_time,IM1_elapsed,IM2a_time,IM2a_elapsed,IM2_time,IM2_elapsed,IM3a_time,IM3a_elapsed,FL_time,FL_elapsed,LAP_TIME_SECONDS,TRACK,RACE,AIR_TEMP,TRACK_TEMP,HUMIDITY,RAIN,WIND_SPEED,BEST_LAP_SECONDS,AVG_TOP10_SECONDS,TOTAL_DRIVER_LAPS,INT-1_time,INT-1_elapsed,INT-2_time,INT-2_elapsed,baseline_lap_time,baseline_std,WEATHER_DELTA,DELTA_TRACK_TEMP,DELTA_AIR_TEMP,DELTA_HUMIDITY,DELTA_RAIN,RAIN_START,RAIN_STOP,DELTA_WIND_SPEED,WEATHER_VOLATILITY,DRIVER_ID,DRIVER_AVG_LAPTIME,DRIVER_STD_LAPTIME,DRIVER_BEST_LAPTIME,DRIVER_AVG_BEST,DRIVER_PACE_VS_TRACK,DRIVER_CONSISTENCY,TRACK_AVG_LAPTIME,LAP_TIME_NORMALIZED,S1_SECONDS_NORMALIZED,S2_SECONDS_NORMALIZED,S3_SECONDS_NORMALIZED,TRACK_LENGTH_FACTOR,PERF_VS_TRACK_RECORD,TRACK_LENGTH_KM,TRACK_COMPLEXITY,TRACK_CATEGORY,TURNS_PER_KM,TRACK_DIFFICULTY,S1_ROLLING_MEAN_3,S2_ROLLING_MEAN_3,S3_ROLLING_MEAN_3,SECTOR_VARIANCE,SECTOR_STD,S1_RATIO,S2_RATIO,S3_RATIO,SLOWEST_SECTOR,SECTOR_BALANCE,TOTAL_SECTOR_IMPROVEMENT,TIRE_AGE,DEGRADATION_RATE,CUMULATIVE_DEGRADATION,DEGRADATION_IMPACT,TIRE_CONDITION,TIRE_TEMP_EFFECT,WEATHER_INDEX,GRIP_ESTIMATE,TEMP_DIFFERENTIAL,WIND_IMPACT,DRIVER_PERFORMANCE_INDEX,GAP_TO_BEST,GAP_TO_AVG_TOP10,CONSISTENCY_SCORE,CURRENT_FORM,LAP_PROGRESS,RACE_PHASE,LAPS_REMAINING,FRESH_TIRES,OLD_TIRES,AVG_SPEED_TRACK_NORM,TOP_SPEED_TRACK_NORM,AVG_SECTOR_SPEED,SPEED_EFFICIENCY,SPEED_TO_TIME_RATIO,ACCELERATION_ESTIMATE,TRACK_ID,TRACK_ENCODED,TRACK_DIFFICULTY_NORM,ROLLING_AVG_LAP_3,ROLLING_AVG_LAP_5,ROLLING_STD_LAP_5,ROLLING_MIN_LAP_5,LAP_TREND,CONSECUTIVE_IMPROVEMENTS,MOMENTUM_SCORE,PIT_PENALTY,LAPS_SINCE_PIT,TEMP_RATIO,AVG_TEMP,HIGH_HEAT,LOW_HEAT,EXTREME_HEAT,HIGH_HUMIDITY,LOW_HUMIDITY,EXTREME_HUMIDITY,HIGH_WIND,EXTREME_WIND,POOR_GRIP,WEATHER_CHALLENGE_SCORE,AIR_TEMP_CHANGE,AIR_TEMP_ROLLING_MEAN_5,TRACK_TEMP_CHANGE,TRACK_TEMP_ROLLING_MEAN_5,HUMIDITY_CHANGE,HUMIDITY_ROLLING_MEAN_5,WIND_SPEED_CHANGE,WIND_SPEED_ROLLING_MEAN_5
71,0.0,0.45454545454545453,2:29.878,0.0,,44.752,0.0,51.565,0.0,53.561,0.0,0.8478260869565216,40:37.357,10:45:35.732,0:44.752,0:51.565,0:53.561,,,Am,,Toyota Gazoo Racing,FF,0.7000179953212172,0.8744062321869653,0.8556908788223958,17.787,17.787,26.965,44.752,29.277,1:14.029,22.288,1:36.317,33.786,2:10.103,19.775,2:29.878,149.878,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9652480330508215,0.9412160097769628,-1.5,,,,,1.0,1.0,0.5676855895196465,0.0,0.0,0.0,0.0,0,0,0.0,0.0,21,0.1269569433585933,1.1193744767382778,0.0,0.14615321378462243,-0.7566014387471199,-1.0604899057506028,1.0,0.3884534952258728,0.47609434053723393,0.34072559587770157,0.41616126498203176,1.0,0.16599567515346075,1.0,1.0,1.0,-1.0,1.0,0.149185892641389,0.531296997355182,0.543870206773705,0.895896680312223,0.7159420241500141,-0.9147780623486308,0.7739209685831718,0.9170846910518905,3,0.6562167102518967,0.0,0.45454545454545453,1.7559342665854907,0.6499607553441983,1.2576457862130024,-0.45454545454545464,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,-0.6073321183467226,0.7923930269413626,1.048603138155353,-0.04364279889858232,0.011392336215908721,0.9290085679314565,0.5,-0.8181818181818182,0.0,1.0,-0.8903237920883018,-0.2289358461831294,0.821210641933122,,,,0,-1.0,1.0,0.40913665143192585,0.5221783483741077,-0.03286029237552996,0.9344829698603281,0.35567748818777867,0.0,0.0,0.0,0.45454545454545453,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,-0.9090909090909091,2:32.210,0.0,,47.066,0.0,50.922,0.0,54.222,0.0,0.7681159420289858,2:32.210,10:07:30.585,0:47.066,0:50.922,0:54.222,,,Am,,Toyota Gazoo Racing,FCY,1.1164297282706508,0.8255367661029828,0.902024007710506,20.222,20.222,26.844,47.066,28.410,1:15.476,22.512,1:37.988,32.932,2:10.920,21.29,2:32.210,152.21,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,1.1334303736050493,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.6197797339558898,1.2921553064655014,0.15547059845891478,0.5839457091132437,1.0,0.5830628570064055,1.0,1.0,1.0,-1.0,1.0,0.606409297508773,0.514105688948814,0.6424909130298729,0.48284732555278653,0.4616562768515138,-0.6392493758478359,0.19458263190847405,0.8689049237886446,3,0.3075190372914804,0.0,-0.9090909090909091,0.012172854534377237,0.8061544854333073,-0.2449601730750343,0.9090909090909084,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,-1.4070746651962613,1.7822503961965188,2.1687715269804713,2.7663628204146136,0.3451902122594134,-0.9096542227662178,-0.5,0.5454545454545454,1.0,0.0,-1.5427833395396242,-0.2289358461831294,0.8923602636075176,,,,0,-1.0,1.0,0.5284393475617436,0.6764591205223283,-0.09930457941626643,1.1037735849056605,0.047706142356350595,0.0,0.0,0.0,-0.9090909090909091,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,-0.7272727272727273,2:26.563,0.0,,43.652,0.0,50.794,0.0,52.117,0.0,0.9637681159420295,8:42.599,10:13:40.974,0:43.652,0:50.794,0:52.117,,,Am,,Toyota Gazoo Racing,GF,0.5020694619398959,0.8158084742542273,0.754472969420836,17.643,17.643,26.009,43.652,28.769,1:12.421,22.025,1:34.446,32.67,2:07.116,19.447,2:26.563,146.563,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.23653566229986078,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.05961709668813839,0.08816561861800622,0.11859246522469276,0.04962459731868649,1.0,-0.4268764122575529,1.0,1.0,1.0,-1.0,1.0,0.3117772280075935,0.5091272104962911,0.5664853284548542,0.8668822106329209,0.6999727950976297,-0.9342664788451263,0.9277432358977752,0.8418043585724112,3,0.6808804415254512,0.0,-0.8181818181818182,-3.424832623250174,0.675792972898102,0.12524994263611883,0.8181818181818176,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.05422530153853815,-0.00760697305863737,0.007654037504776771,2.7663628204146136,0.14017205916393607,-0.6644991840065279,-0.5,0.36363636363636365,1.0,0.0,0.05870827693181316,-0.2289358461831294,0.7200695630949467,,,,0,-1.0,1.0,0.43964631640739754,0.5763783044214925,0.10603154653161383,0.9308074001470223,-0.38263984148757885,0.0,0.0,0.0,-0.8181818181818182,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,-0.6363636363636364,2:25.980,0.0,,43.580,0.0,50.510,0.0,51.890,0.0,0.9855072463768119,11:08.579,10:16:06.954,0:43.580,0:50.510,0:51.890,,,Am,,Toyota Gazoo Racing,GF,0.48911283066402717,0.7942238267148012,0.7385612897572946,17.737,17.737,25.843,43.580,28.520,1:12.100,21.99,1:34.090,32.51,2:06.600,19.38,2:25.980,145.98,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.3779718583212097,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.0017855370056349491,0.0627739204560199,0.03676910711126168,-0.007995779107614696,1.0,-0.531143207720789,1.0,1.0,1.0,-1.0,1.0,0.2094240837696319,0.5001037183010932,0.5356859157980886,0.8229380386882591,0.6753417323691681,-0.9162162056766352,0.8934922073078769,0.8360664185035401,3,0.6580367647740852,0.0,-0.7272727272727273,-0.342665855143041,0.6623343644674266,-0.18762906873832427,0.7272727272727268,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.21152937465423508,-0.19239302694136262,-0.21546115575966843,2.7663628204146136,0.05772186867698157,-0.5419216646266829,-0.5,0.2727272727272727,1.0,0.0,0.2366517898730822,-0.2289358461831294,0.7022821576763485,,,,0,-1.0,1.0,0.40393727200301976,0.5361297594657639,0.07764221465468661,0.9129502572898796,-0.29843011736015795,0.0,0.0,0.0,-0.7272727272727273,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,-0.5454545454545454,2:25.855,0.0,,43.783,0.0,50.370,0.0,51.702,3.0,0.9927536231884057,13:34.434,10:18:32.809,0:43.783,0:50.370,0:51.702,,,Am,,Toyota Gazoo Racing,GF,0.5256433327334896,0.7835835075052249,0.7253833347936565,17.593,17.593,26.19,43.783,28.456,1:12.239,21.914,1:34.153,32.449,2:06.602,19.253,2:25.855,145.855,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.4082969432314476,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,-0.010614025533494723,0.13436440277384268,-0.0035663511136683574,-0.055716619495917025,1.0,-0.5534988671254275,1.0,1.0,1.0,-1.0,1.0,0.020539669754326948,0.48579059275008946,0.47502587680234953,0.7329986282354154,0.6231119914443989,-0.8735014780281583,0.8530217013360865,0.7941895655702657,3,0.6039787778496681,3.0,-0.6363636363636364,-0.0639074863055497,0.6594487280114498,-0.2285704920182275,0.6363636363636361,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.24542037990148843,-0.23201267828843075,-0.26329889016456676,2.7663628204146136,-0.0960931791858066,-0.41934414524683794,-0.5,0.18181818181818182,1.0,0.0,0.2959662941868356,-0.2289358461831294,0.6984683915059795,,,,0,-1.0,1.0,0.3373202230701502,0.5148978101672328,0.05775808726460834,0.9091215388385195,-0.2261850327693917,0.0,0.30000000000000004,0.0,-0.6363636363636364,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,-0.2727272727272727,2:26.492,0.0,,43.365,0.0,51.091,0.0,52.036,0.0,0.9673913043478264,20:51.742,10:25:50.117,0:43.365,0:51.091,0:52.036,,,Am,,Toyota Gazoo Racing,GF,0.45042289004858777,0.8383811514345431,0.7487952335056518,17.486,17.486,25.879,43.365,28.575,1:11.940,22.516,1:34.456,32.759,2:07.215,19.277,2:26.492,146.492,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.2537603105288754,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.05257414516591356,-0.013048511555464368,0.20416125874472457,0.0290640224705357,1.0,-0.43957442679938874,1.0,1.0,1.0,-1.0,1.0,0.0040273862263378955,0.4934916766063367,0.47307608983462923,0.9587931087595271,0.7498089531480072,-0.9813147221611337,1.0616872054147284,0.8256126835965323,3,0.7404227460655625,0.0,-0.5454545454545454,0.39987827145464516,0.6741539313911072,-0.14055790474317495,0.5454545454545454,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.07331544592021398,-0.03011093502377142,-0.019517795637204696,2.7663628204146136,-0.09781164785587118,-0.05161158710730308,0.0,-0.09090909090909091,1.0,0.0,0.08836552908868994,-0.2289358461831294,0.7179033439101783,,,,0,-1.0,1.0,0.33657595706319005,0.5066744174506067,0.039306995132246086,0.9091215388385195,-0.0937357110196586,0.0,0.0,0.0,-0.5454545454545454,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,-0.18181818181818182,2:26.046,0.0,,43.473,0.0,50.665,0.0,51.908,0.0,0.9855072463768119,23:17.788,10:28:16.163,0:43.473,0:50.665,0:51.908,,,Am,,Toyota Gazoo Racing,GF,0.4698578369623897,0.8060041801254036,0.7398230088495579,17.570,17.570,25.903,43.473,28.557,1:12.030,22.108,1:34.138,32.624,2:06.762,19.284,2:26.046,146.046,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.3619602134886035,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.00833250602629643,0.025039035687513367,0.08142622157457798,-0.0034267624746917988,1.0,-0.5193394195551401,1.0,1.0,1.0,-1.0,1.0,-0.002128761291065718,0.4975107607737377,0.4735093758274565,0.8669179855203015,0.699992625831278,-0.9387074243868407,0.9487043572735437,0.8344757895921057,3,0.6865007179322613,0.0,-0.45454545454545453,-0.2592818015824808,0.6638579805161824,-0.15724260005900473,0.45454545454545464,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.19365832637398012,-0.17147385103010987,-0.19020283199388116,2.7663628204146136,-0.0962141981062341,0.07096593227254187,0.0,-0.18181818181818182,0.0,0.0,0.2366517898730822,-0.2289358461831294,0.7042958262143023,,,,0,-1.0,1.0,0.33726780997106853,0.46297700994605195,-0.08289418582282304,0.9091215388385195,0.02618503276939775,0.0,0.0,0.0,-0.45454545454545453,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,-0.09090909090909091,2:26.007,0.0,,43.523,0.0,50.455,0.0,52.029,0.0,0.9855072463768119,25:43.795,10:30:42.170,0:43.523,0:50.455,0:52.029,,,Am,,Toyota Gazoo Racing,GF,0.4788554975706323,0.7900437013110391,0.7483045649697718,17.566,17.566,25.957,43.523,28.459,1:11.982,21.996,1:33.978,32.677,2:06.655,19.352,2:26.007,146.007,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.3714216399805947,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.004463842514089841,0.04267215941111566,0.020923034237182083,0.02728718266884371,1.0,-0.5263143852893878,1.0,1.0,1.0,-1.0,1.0,-0.01708762441746922,0.49971477467199027,0.48138073803047515,0.8544776974091068,0.6930753578714838,-0.9277682298940108,0.8666056903045102,0.8737722374729227,3,0.6726565272886114,0.0,-0.36363636363636365,-0.011564211807672215,0.662957661941918,-0.2360114072180207,0.363636363636363,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.20421653845327506,-0.18383518225039108,-0.20512820512820457,2.7663628204146136,-0.09253522292525222,0.19354345165238682,0.0,-0.2727272727272727,0.0,0.0,0.2366517898730822,-0.2289358461831294,0.7031059311691481,,,,0,-1.0,1.0,0.33886116818315304,0.4590354527473923,-0.0867933616327224,0.9091215388385195,0.0371894528273215,0.0,0.0,0.0,-0.36363636363636365,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,0.0,2:26.500,0.0,,43.620,0.0,50.854,0.0,52.026,0.0,0.9673913043478264,28:10.295,10:33:08.670,0:43.620,0:50.854,0:52.026,,,Am,,Toyota Gazoo Racing,GF,0.49631095915062046,0.8203686110583316,0.7480942784543946,17.657,17.657,25.963,43.620,28.760,1:12.380,22.094,1:34.474,32.67,2:07.144,19.356,2:26.500,146.5,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.2518195050946178,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.05336771716841853,0.07688041943490138,0.13587909017823444,0.026525679896690642,1.0,-0.43814366459749315,1.0,1.0,1.0,-1.0,1.0,-0.0024164317358051903,0.4935694653321566,0.4811400235900161,0.866481224327372,0.6997504962840968,-0.9366087719399442,0.9618238508441489,0.8218834089137583,3,0.6838447504760972,0.0,-0.2727272727272727,0.31223371880704603,0.67433861212429,-0.11567836889894362,0.27272727272727226,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.07116351873200798,-0.02757527733755596,-0.016456180635287462,2.7663628204146136,-0.09234159265256774,0.31612097103223175,0.5,-0.36363636363636365,0.0,0.0,0.08836552908868994,-0.2289358461831294,0.7181474249450815,,,,0,-1.0,1.0,0.3389450291416839,0.46272180120657,-0.08402272273104275,0.9091215388385195,0.09647919524463307,0.0,0.0,0.0,-0.2727272727272727,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,0.09090909090909091,2:26.049,0.0,,43.623,0.0,50.315,0.0,52.111,0.0,0.9855072463768119,30:36.344,10:35:34.719,0:43.623,0:50.315,0:52.111,,,Am,,Toyota Gazoo Racing,GF,0.496850818787115,0.7794033821014628,0.7540523963900815,17.684,17.684,25.939,43.623,28.350,1:11.973,21.965,1:33.938,32.785,2:06.723,19.326,2:26.049,146.049,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.36123241145075435,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.00863009552723641,0.07793840685831675,-0.019412423987749606,0.04810159177437886,1.0,-0.5188028837294256,1.0,1.0,1.0,-1.0,1.0,0.0062136816063519985,0.48449411398641223,0.4860265267313386,0.8315921943857811,0.6802362029178783,-0.9122398369123872,0.8020579443940317,0.8932990883196102,3,0.6530044374598756,0.0,-0.18181818181818182,-0.2623250152160751,0.6639272357911261,-0.11190874225587868,0.1818181818181815,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.19284638977363325,-0.1705229793977757,-0.18905472636815812,2.7663628204146136,-0.09226898130031076,0.4386984904120767,0.5,-0.45454545454545453,0.0,0.0,0.2366517898730822,-0.2289358461831294,0.7043873566023909,,,,0,-1.0,1.0,0.3389764770011331,0.4640970927471106,-0.08626327374086554,0.9137772604753738,0.021825941167506045,0.0,0.0,0.0,-0.18181818181818182,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,0.18181818181818182,2:26.173,0.0,,43.566,0.0,50.585,0.0,52.022,0.0,0.9782608695652171,33:02.517,10:38:00.892,0:43.566,0:50.585,0:52.022,,,Am,,Toyota Gazoo Racing,GF,0.4865934856937202,0.7999239977199316,0.7478138964338913,17.697,17.697,25.869,43.566,28.565,1:12.131,22.02,1:34.151,32.715,2:06.866,19.307,2:26.173,146.173,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.3311499272197996,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.020930461566054402,0.05783664581341251,0.058377388303189615,0.025510342867150225,1.0,-0.49662606960002337,1.0,1.0,1.0,-1.0,1.0,0.008687647431101895,0.48786495877197433,0.48585802662301714,0.8540983379133011,0.6928637419962664,-0.928917977440326,0.8969235064184675,0.854518091632319,3,0.6741116000760721,0.0,-0.09090909090909091,0.08764455264758185,0.6667897871554549,-0.204313764054155,0.09090909090909075,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.15931550171872677,-0.1312202852614856,-0.1415996938385008,2.7663628204146136,-0.08825115314213279,0.5612760097919217,0.5,-0.5454545454545454,0.0,0.0,0.17733728555932018,-0.2289358461831294,0.7081706126433972,,,,0,-1.0,1.0,0.34071659189064596,0.4618356597500389,-0.08888035251465934,0.9137772604753738,0.05044962658131207,0.0,0.0,0.0,-0.09090909090909091,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,0.2727272727272727,2:26.289,0.0,,43.691,0.0,50.583,0.0,52.015,0.0,0.9746376811594202,35:28.806,10:40:27.181,0:43.691,0:50.583,0:52.015,,,Am,,Toyota Gazoo Racing,GF,0.5090876372143248,0.7997719931597945,0.7473232278980113,17.694,17.694,25.997,43.691,28.612,1:12.303,21.971,1:34.274,32.671,2:06.945,19.344,2:26.289,146.289,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.30300824842310237,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.032437255602365773,0.1019194551224165,0.05780116747140412,0.023733503065458236,1.0,-0.4758800176725225,1.0,1.0,1.0,-1.0,1.0,0.012772567746388176,0.4808380438728409,0.4855932407385119,0.8217552334977527,0.6746710760250323,-0.9128928752260483,0.8793471471131206,0.8404761446805588,3,0.6538308956527423,0.0,0.0,0.08277541083382058,0.669467657786601,-0.2031337070180686,0.0,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.12799935808514948,-0.094453248811411,-0.09720627631076072,2.7663628204146136,-0.09335815158415603,0.6838535291717666,0.5,-0.6363636363636364,0.0,0.0,0.14768003340244348,-0.2289358461831294,0.711709787649499,,,,0,-1.0,1.0,0.33850475910939715,0.46355831874153774,-0.08906381539796375,0.9137772604753738,0.06072245084590901,0.0,0.0,0.0,0.0,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
72,0.0,0.36363636363636365,2:26.170,0.0,,43.667,0.0,50.495,0.0,52.008,0.0,0.9782608695652171,37:54.976,10:42:53.351,0:43.667,0:50.495,0:52.008,,,Am,,Toyota Gazoo Racing,GF,0.5047687601223686,0.7930837925137751,0.7468325593621313,17.745,17.745,25.922,43.667,28.499,1:12.166,21.996,1:34.162,32.725,2:06.887,19.283,2:26.170,146.17000000000002,Sebring,2,0.357915316080896,0.868917524056871,1.107907627514152,0.0,0.0,0.9412193566025698,0.9230369691414595,-1.5,,,,,1.0,1.0,-0.33187772925764186,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22,0.010471209986706191,-0.02981140283318118,-0.2708968883465464,-0.027936397910324602,-0.791279495417174,0.03204549331986497,1.0,0.020632872065116065,0.09345555573508656,0.03244745087287544,0.021956663263767745,1.0,-0.49716260542573204,1.0,1.0,1.0,-1.0,1.0,0.015304067660087683,0.48550536742208134,0.48311388200178207,0.8188719556400467,0.6730345135552368,-0.9108459931996093,0.8597906897646241,0.8507540251831407,3,0.6512404466925668,0.0,0.09090909090909091,-0.060255629945215765,0.6667205318805118,-0.19815124397680536,-0.09090909090909075,-0.045490014373032656,1.1079076275141513,0.005709262927993838,0.511002207975975,0.0,0.16012606134155535,-0.1321711568938108,-0.14274779946421298,2.7663628204146136,-0.09042949370981865,0.8064310485516115,0.5,-0.7272727272727273,0.0,0.0,0.17733728555932018,-0.2289358461831294,0.7080790822553086,,,,0,-1.0,1.0,0.3397731561071758,0.46471384720085684,-0.0905550517676067,0.9150637098750307,0.03761621704009078,0.0,0.0,0.0,0.09090909090909091,1.8975506901441286,0.6134164200688834,0,0,0,0,1,0,0,0,0,0,0.0,0.357915316080896,0.0,0.868917524056871,0.0,1.107907627514152,0.0,0.0
