iter	MAE
458	0.08701768996
459	0.08701768996
460	0.08701768996
461	0.08701768996
462	0.08701768996
463	0.08701768996
464	0.08701768996
465	0.08701768996
466	0.08701768996
467	0.08701768996
468	0.08701768996
469	0.08701768996
470	0.08701768996
471	0.08701768996
472	0.08701768996
473	0.08701768996
474	0.08701768996
475	0.08701768996
476	0.08701768996
477	0.08701768996
478	0.08701768998
479	0.08701768996
480	0.08701768996
481	0.08701768996
482	0.08701768996
483	0.08701768996
484	0.08701768996
485	0.08701768996
486	0.08701768996
487	0.08701768996
488	0.08701768996
489	0.08701768996
490	0.08701768996
491	0.08701768996
492	0.08701768996
493	0.08701768996
494	0.08701768996
495	0.08701768996
496	0.08701768996
497	0.08701768996
498	0.08701768996
499	0.08701768996
500	0.08701768996
501	0.08701769002
502	0.08701768996
503	0.08701768996
504	0.08701768996
505	0.08701768996
506	0.08701768996
507	0.08701768996
508	0.08701768996
509	0.08701768996
510	0.08701768996
511	0.08701768996
512	0.08701768996
513	0.08701768996
514	0.08701768996
515	0.08701768996
516	0.08701768996
517	0.08701768996
518	0.08701768996
519	0.08701768996
520	0.08701768996
521	0.08701768996
522	0.08701768996
523	0.08701768996
524	0.08701768996
525	0.08701768996
526	0.08701768996
527	0.08701768996
528	0.08701768996
529	0.08701768996
530	0.08701768996
531	0.08701768996
532	0.08701768996
533	0.08701768996
534	0.08701768996
535	0.08701768996
536	0.08701768996
537	0.08701768996
538	0.08701768996
539	0.08701768996
540	0.08701768996
541	0.08701768996
542	0.08701768996
543	0.08701768996
544	0.08701768996
545	0.08701768996
546	0.08701768996
547	0.08701768996
548	0.08701768996
549	0.08701768999
550	0.08701768996
551	0.08701768996
552	0.08701768996
553	0.08701768996
554	0.08701768996
555	0.08701768996
556	0.08701768996
557	0.08701768996
558	0.08701768996
559	0.08701768996
560	0.08701768996
561	0.08701768996
562	0.08701768996
563	0.08701768996
564	0.08701768996
565	0.08701768996
566	0.08701768996
567	0.08701768996
568	0.08701768996
569	0.08701768996
570	0.08701768996
571	0.08701768996
572	0.08701768996
573	0.08701768996
574	0.08701768996
575	0.08701768996
576	0.08701768996
577	0.08701768999
578	0.08701768996
579	0.08701768996
580	0.08701769158
581	0.08701768996
582	0.08701768996
583	0.08701768996
584	0.08701768996
585	0.08701768996
586	0.08701768996
587	0.08701769128
588	0.08701768996
589	0.08701768996
590	0.08701768996
591	0.08701768996
592	0.08701768996
593	0.08701768996
594	0.08701769014
595	0.08701768996
596	0.08701768996
597	0.08701768996
598	0.08701768996
599	0.08701768996
600	0.08701768996
601	0.08701768996
602	0.08701769027
603	0.08701768996
604	0.08701768996
605	0.08701768996
606	0.08701768996
607	0.08701768996
608	0.08701768996
609	0.08701768996
610	0.08701768996
611	0.08701769059
612	0.08701768996
613	0.08701768996
614	0.08701768996
615	0.08701768996
616	0.08701768996
617	0.08701768996
618	0.08701768996
619	0.08701768996
620	0.08701768996
621	0.08701769082
622	0.08701768996
623	0.08701768996
624	0.08701768996
625	0.08701768996
626	0.08701768996
627	0.08701768996
628	0.08701768996
629	0.08701768996
630	0.08701768996
631	0.08701769018
632	0.08701768996
633	0.08701768996
634	0.08701768996
635	0.08701768996
636	0.08701768996
637	0.08701768996
638	0.08701768996
639	0.08701768996
640	0.08701768996
641	0.08701768996
642	0.08701769019
643	0.08701768996
644	0.08701768996
645	0.08701768996
646	0.08701768996
647	0.08701768996
648	0.08701768996
649	0.08701768996
650	0.08701768996
651	0.08701768996
652	0.08701768996
653	0.08701768996
654	0.08701769027
655	0.08701768996
656	0.08701768996
657	0.08701768996
658	0.08701768996
659	0.08701768996
660	0.08701768996
661	0.08701768996
662	0.08701768996
663	0.08701768996
664	0.08701768996
665	0.08701768996
666	0.08701768996
667	0.08701769031
668	0.08701768996
669	0.08701768996
670	0.08701768996
671	0.08701768996
672	0.08701768996
673	0.08701768996
674	0.08701768996
675	0.08701768996
676	0.08701768996
677	0.08701768996
678	0.08701768996
679	0.08701768996
680	0.08701768996
681	0.08701769032
682	0.08701768996
683	0.08701768996
684	0.08701768996
685	0.08701768996
686	0.08701768996
687	0.08701768996
688	0.08701768996
689	0.08701768996
690	0.08701768996
691	0.08701768996
692	0.08701768996
693	0.08701768996
694	0.08701768996
695	0.08701768997
696	0.08701768996
697	0.08701768996
698	0.08701768996
699	0.08701768996
700	0.08701768996
701	0.08701768996
702	0.08701768996
703	0.08701768996
704	0.08701768996
705	0.08701768996
706	0.08701768996
707	0.08701768996
708	0.08701768996
709	0.08701768996
710	0.08701768997
711	0.08701768996
712	0.08701768996
713	0.08701768996
714	0.08701768996
715	0.08701768996
716	0.08701768996
717	0.08701768996
718	0.08701768996
719	0.08701768996
720	0.08701768996
721	0.08701768996
722	0.08701768996
723	0.08701768996
724	0.08701768996
725	0.08701768996
726	0.08701768999
727	0.08701768996
728	0.08701768996
729	0.08701768996
730	0.08701768996
731	0.08701768996
732	0.08701768996
733	0.08701768996
734	0.08701768996
735	0.08701768996
736	0.08701768996
737	0.08701768996
738	0.08701768996
739	0.08701768996
740	0.08701768996
741	0.08701768996
742	0.08701768996
743	0.08701769001
744	0.08701768996
745	0.08701768996
746	0.08701768996
747	0.08701768996
748	0.08701768996
749	0.08701768996
750	0.08701768996
751	0.08701768996
752	0.08701768996
753	0.08701768996
754	0.08701768996
755	0.08701768996
756	0.08701768996
757	0.08701768996
758	0.08701768996
759	0.08701768996
760	0.08701768996
761	0.08701769001
762	0.08701768996
763	0.08701768996
764	0.08701768996
765	0.08701768996
766	0.08701768996
767	0.08701768996
768	0.08701768996
769	0.08701768996
770	0.08701768996
771	0.08701768996
772	0.08701768996
773	0.08701768996
774	0.08701768996
775	0.08701768996
776	0.08701768996
777	0.08701768996
778	0.08701768996
779	0.08701768996
780	0.08701769001
781	0.08701768996
782	0.08701768996
783	0.08701768996
784	0.08701768996
785	0.08701768996
786	0.08701768996
787	0.08701768996
788	0.08701768996
789	0.08701768996
790	0.08701768996
791	0.08701768996
792	0.08701768996
793	0.08701768996
794	0.08701768996
795	0.08701768996
796	0.08701768996
797	0.08701768996
798	0.08701768996
799	0.08701768996
800	0.08701769001
801	0.08701768996
802	0.08701768996
803	0.08701768996
804	0.08701768996
805	0.08701768996
806	0.08701768996
807	0.08701768996
808	0.08701768996
809	0.08701768996
810	0.08701768996
811	0.08701768996
812	0.08701768996
813	0.08701768996
814	0.08701768996
815	0.08701768996
816	0.08701768996
817	0.08701768996
818	0.08701768996
819	0.08701768996
820	0.08701768996
821	0.08701769
822	0.08701768996
823	0.08701768996
824	0.08701768996
825	0.08701768996
826	0.08701768996
827	0.08701768996
828	0.08701768996
829	0.08701768996
830	0.08701768996
831	0.08701768996
832	0.08701768996
833	0.08701768996
834	0.08701768996
835	0.08701768996
836	0.08701768996
837	0.08701768996
838	0.08701768996
839	0.08701768996
840	0.08701768996
841	0.08701768996
842	0.08701768996
843	0.08701769001
844	0.08701768996
845	0.0870176909
846	0.08701768996
847	0.08701768996
848	0.08701769106
849	0.08701768996
850	0.08701768996
851	0.08701768996
852	0.08701768996
853	0.08701768996
854	0.08701768996
855	0.0870176908
856	0.08701768996
857	0.08701768996
858	0.08701768996
859	0.08701768996
860	0.08701768996
861	0.08701768996
862	0.08701768996
863	0.08701769113
864	0.08701768996
865	0.08701768996
866	0.08701768996
867	0.08701768996
868	0.08701768996
869	0.08701768996
870	0.08701768996
871	0.08701769029
872	0.08701768996
873	0.08701768996
874	0.08701768996
875	0.08701768996
876	0.08701768996
877	0.08701768996
878	0.08701768996
879	0.08701768996
880	0.08701769037
881	0.08701768996
882	0.08701768996
883	0.08701768996
884	0.08701768996
885	0.08701768996
886	0.08701768996
887	0.08701768996
888	0.08701768996
889	0.08701768996
890	0.08701769057
891	0.08701768996
892	0.08701768996
893	0.08701768996
894	0.08701768996
895	0.08701768996
896	0.08701768996
897	0.08701768996
898	0.08701768996
899	0.08701768996
900	0.08701768996
901	0.08701769068
902	0.08701768996
903	0.08701768996
904	0.08701768996
905	0.08701768996
906	0.08701768996
907	0.08701768996
908	0.08701768996
909	0.08701768996
910	0.08701768996
911	0.08701768996
912	0.08701769012
913	0.08701768996
914	0.08701768996
915	0.08701768996
916	0.08701768996
917	0.08701768996
918	0.08701768996
919	0.08701768996
920	0.08701768996
921	0.08701768996
922	0.08701768996
923	0.08701768996
924	0.08701769012
925	0.08701768996
926	0.08701768996
927	0.08701768996
928	0.08701768996
929	0.08701768996
930	0.08701768996
931	0.08701768996
932	0.08701768996
933	0.08701768996
934	0.08701768996
935	0.08701768996
936	0.08701768996
937	0.08701769017
938	0.08701768996
939	0.08701768996
940	0.08701768996
941	0.08701768996
942	0.08701768996
943	0.08701768996
944	0.08701768996
945	0.08701768996
946	0.08701768996
947	0.08701768996
948	0.08701768996
949	0.08701768996
950	0.08701768996
951	0.0870176902
952	0.08701768996
953	0.08701768996
954	0.08701768996
955	0.08701768996
956	0.08701768996
957	0.08701768996
958	0.08701768996
959	0.08701768996
960	0.08701768996
961	0.08701768996
962	0.08701768996
963	0.08701768996
964	0.08701768996
965	0.08701768996
966	0.08701769021
967	0.08701768996
968	0.08701768996
969	0.08701768996
970	0.08701768996
971	0.08701768996
972	0.08701768996
973	0.08701768996
974	0.08701768996
975	0.08701768996
976	0.08701768996
977	0.08701768996
978	0.08701768996
979	0.08701768996
980	0.08701768996
981	0.08701768996
982	0.0870176902
983	0.08701768996
984	0.08701768996
985	0.08701768996
986	0.08701768996
987	0.08701768996
988	0.08701768996
989	0.08701768996
990	0.08701768996
991	0.08701768996
992	0.08701768996
993	0.08701768996
994	0.08701768996
995	0.08701768996
996	0.08701768996
997	0.08701768996
998	0.08701768996
999	0.08701769018
